2115	A Hungry-Man&trade; Frozen Christmas Dinner for One.	❄2013
2116	Making up for 10 years of shitty parenting with a PlayStation.	❄2013
2117	The Grinch's musty, cum-stained pelt.	❄2013
2118	Actually voting for Donald Trump to be President of the actual United States.	V4 45
2119	Growing up and becoming a Republican.	V4 45
2120	A liberal bias.	V4 45
2121	Full-on socialism.	V4 45
2122	Hating Hillary Clinton.	V4 45
2123	Jeb!	V4 45
2124	Conservative talking points.	V4 45
2125	Courageously going ahead with that racist comment.	V4 45
2126	The good, hardworking people of Dubuque, Iowa.	V4 45
2127	Dispelling with this fiction that Barack Obama doesn't know what he's doing.	V4 45
2128	Shouting the loudest.	V4 45
2129	Sound fiscal policy.	V4 45
2130	Boxing up my feelings.	BOX
2132	An alternate universe in which boxes store things inside of people.	BOX
2133	Being a motherfucking box.	BOX
2134	The Boxcar Children.	BOX
2135	A box that is conscious and wishes it weren't a box.	BOX
2136	A box within a box.	BOX
2137	A man-shaped box.	BOX
2138	A world without boxes.	BOX
2139	A box of biscuits, a box of mixed biscuits, and a biscuit mixer.	BOX
2140	Former President George W. Box.	BOX
2141	A box without hinges, key, or lid, yet golden treasure inside is hid.	BOX
2142	A box-shaped man.	BOX
2143	The J15 Patriot Assault Box.	BOX
2342	Temporary invincibility.	13PAX
2144	A falcon with a box on its head.	BOX
2145	Two midgets shitting into a box.	BOX
2146	An outbreak of smallbox.	BOX
2147	Something that looks like a box but turns out to be a crate.	BOX
2148	Pandora's vagina.	BOX
2149	A boxing match with a giant box.	BOX
2150	A box.	BOX
2151	Eight beautiful men jerking each other off in front of a fountain.	HIDDN
2153	Ruth Bader Ginsberg brutally gaveling your penis.	HIDDN
2154	A blind, quadriplegic AIDS survivor with face cancer and diarrhea.	HIDDN
2155	Free ice cream forever, or getting fingered by Chris Hemsworth for five minutes.	HIDDN
2156	Digging up Heath Ledger's corpse to reenact the prom scene from Ten Things I Hate About You.	HIDDN
2157	Throwing your hands in the air and waving them despite caring deeply.	HIDDN
2158	Chugging a gallon of milk and then vomiting a gallon of milk.	HIDDN
2159	How wonderful it is when my master throws the ball and I go and get it for him.	HIDDN
2160	Giving ISIS whatever they want so they leave us alone.	HIDDN
2161	Throwing a baby dolphin back into the ocean with a perfect spiral.	HIDDN
2162	Sitting in a jar of vinegar all night because I am pickle.	HIDDN
2163	Hickory-fucked pork ribs smothered in hot garbage.	HIDDN
2164	A homoerotic subplot.	HCARD
2165	The sensitive European photographer who's fucking my wife.	HCARD
2166	An origami swan that's some kind of symbol?	HCARD
2167	Carbon monoxide poisoning.	HCARD
2168	A childless marriage.	HCARD
2169	Ribs so good they transcend race and class.	HCARD
2170	25 shitty jokes about <i>House of Cards.</i>	HCARD
2171	Making it look like a suicide.	HCARD
2172	Forcing a handjob on a dying man.	HCARD
2173	Getting eaten out while on the phone with Dad.	HCARD
2174	My constituents.	HCARD
2175	Strangling a dog to make a point to the audience.	HCARD
2176	Discharging a firearm in a residential area.	HCARD
2177	Performative wokeness.	COLEG
2178	The sound of my roommate masturbating.	COLEG
2179	Rocking a 1.5 GPA.	COLEG
2180	Pretending to have done the reading.	COLEG
2181	Throw up.	COLEG
2182	Uggs, leggings, and a North Face.	COLEG
2183	Valuable leadership experience.	COLEG
2184	Whichever one of you took a shit in the shower.	COLEG
2185	Fucking the beat boxer from the a cappella group.	COLEG
2186	Five morons signing a lease together.	COLEG
2187	Googling how to eat pussy.	COLEG
2188	Sucking a flaccid penis for 20 minutes.	COLEG
2189	My high school boyfriend.	COLEG
2190	A bachelor's degree in communications.	COLEG
2191	Calling mom because it's just really hard and I miss her and I don't know anyone here.	COLEG
2192	Wandering the streets in search of a party.	COLEG
2193	Underage drinking.	COLEG
2194	Young Republicans.	COLEG
2195	A Yale man.	COLEG
2196	An emergency all-floor meeting of inclusion.	COLEG
2197	Going to college and becoming a new person, who has sex.	COLEG
2198	How many Asians there are.	COLEG
2199	A girl who is so interesting that she has blue hair.	COLEG
2200	Falling in love with poetry.	COLEG
2201	Being replaced by a robot.	❄2014
2202	The events depicted in James Cameron's <i>Avatar.</i>	❄2014
2203	Blockbuster late fees up the wazoo.	❄2014
2204	All the poop inside of my body.	❄2014
2205	A protracted siege.	❄2014
2206	The diminishing purity of the white race.	❄2014
2207	Trying to feel something, anything.	❄2014
2208	A cloud of ash that darkens the Earth for a thousand years.	❄2014
2209	A vague fear of something called ISIS.	❄2014
2210	200 years of slavery.	❄2014
2211	The transience of all things.	❄2014
2212	Ebola.	❄2014
2213	Small-town cops with M4 assault rifles.	❄2014
2214	Rising sea levels consistent with scientific predictions.	❄2014
2215	What remains of my penis.	❄2014
2216	Harnessing the miraculous power of the atom to slaughter 200,000 Japanese people.	❄2014
2217	This groovy new thing called LSD.	❄2014
2218	Building a ladder of hot dogs to the moon.	❄2014
2219	Rock music and premarital sex.	❄2014
2220	The Great Lizard Uprising of 2352.	❄2014
2221	The dying breath of the last human.	❄2014
2222	Reading an entire book.	❄2014
2223	The 9,000 children who starved to death today.	❄2014
2224	The Bowflex Revolution.	❄2014
2225	Falling in actual love with a video game character.	MSFX
2226	My complicated backstory that you will soon learn about.	MSFX
2227	The Genophage.	MSFX
2228	Totally fuckable aliens.	MSFX
2229	Running a few errands before saving the galaxy.	MSFX
2230	Bone-shattering sex with a metal woman.	MSFX
2231	Space racism.	MSFX
2232	An emergency induction port.	MSFX
2233	An armored Krogan war-clitoris.	MSFX
2234	An extremely long elevator ride.	MSFX
2235	Forgetting to convert pound-seconds into newton-seconds.	NASA
2236	Uranus.	NASA
2237	A zero-g cumshot.	NASA
2238	Seven minutes of terror.	NASA
2239	A slow, shitty car that drives around Mars for no reason.	NASA
2240	Discovering some bullshit microscopic life instead of anything cool.	NASA
2241	Achieving escape velocity.	NASA
2242	Dreaming of going to space, but being hopelessly fat.	NASA
2243	Dinosaurs who wear armor and you ride them and they kick ass.	FNTSY
2343	Full HD.	13PAX
2244	Accidentally conjuring a legless horse that can't stop ejaculating.	FNTSY
2245	Shitting in a wizard's spell book and jizzing in his hat.	FNTSY
2246	A Hitachi Magic Wand.	FNTSY
2247	Reading <i>The Hobbit</i> under the covers while mom and dad scream at each other downstairs.	FNTSY
2248	How hot Orlando Bloom was in <i>Lord of the Rings.</i>	FNTSY
2249	A mysterious, floating orb.	FNTSY
2250	Shooting a wizard with a gun.	FNTSY
2251	Hodor.	FNTSY
2252	Make-believe stories for autistic white men.	FNTSY
2253	A magical kingdom with dragons and elves and no black people.	FNTSY
2254	The card Neil Gaiman wrote: "Three elves at a time."	FNTSY
2255	Gender equality.	FNTSY
2256	Going on an epic adventure and learning a valuable lesson about friendship.	FNTSY
2257	True love's kiss.	FNTSY
2258	Eternal darkness.	FNTSY
2259	The all-seeing Eye of Sauron.	FNTSY
2260	Bathing naked in a moonlit grove.	FNTSY
2261	Handcuffing a wizard to a radiator and dousing him with kerosene.	FNTSY
2262	Kneeing a wizard in the balls.	FNTSY
2263	A ghoul.	FNTSY
2264	A weed elemental who gets everyone high.	FNTSY
2265	A gay sorcerer who turns everyone gay.	FNTSY
2266	A CGI dragon.	FNTSY
2267	Freaky, pan-dimensional sex with a demigod.	FNTSY
2268	A dwarf who won't leave you alone until you compare penis sizes.	FNTSY
2269	How many drinks Aunt Deborah has had.	❄
2270	A snowman that contains the soul of my dead father.	❄
2271	A choir of angels descending from the sky and jizzing all over dad's sweater.	❄
2272	Probably Grandma's last Christmas, kids.	❄
2273	A frozen homeless man shattering on your doorstep.	❄
2274	Snow falling gently on the frozen body of an orphan boy.	❄
2275	My uncle who voted for Trump.	❄
2276	How great of a blowjob Jesus could give.	❄
2277	Starting to see where ISIS is coming from.	❄
2278	Fucking up <i>Silent Night</i> in front of 300 parents.	❄
2279	How cool it is that I love Jesus and he loves me back.	❄
2280	An immediately regrettable $9 hot dog from the Boston Convention Center.	PE13A
2281	Paying the iron price.	PE13A
2282	Casting Magic Missile at a bully.	PE13A
2283	Rotating shapes in mid-air so that they fit into other shapes when they fall.	PE13A
2284	Firefly: Season 2.	PE13A
2285	Jiggle physics.	PE13A
2286	Getting bitch slapped by Dhalsim.	PE13A
2287	Running out of stamina.	PE13A
2288	Sharpening a foam broadsword on a foam whetstone.	PE13B
2289	The depression that ensues after catching 'em all.	PE13B
2290	Loading from a previous save.	PE13B
2291	The rocket launcher.	PE13B
2292	Getting inside the Horadric Cube with a hot babe and pressing the transmute button.	PE13B
2293	Spending the year's insulin budget on Warhammer 40k figurines.	PE13B
2294	Punching a tree to gather wood.	PE13B
2295	Violating the First Law of Robotics.	PE13B
2296	Charging up all the way.	PE13C
2297	Vespene gas.	PE13C
2298	Wil Wheaton crashing an actual spaceship.	PE13C
2299	The Klobb.	PE13C
2300	Achieving 500 actions per minute.	PE13C
2301	Smashing all the pottery in a Pottery Barn in search of rupees.	PE13C
2302	Forgetting to eat, and consequently dying.	PE13C
2303	Judging elves by the color of their skin and not by the content of their character.	PE13C
2304	Kevin Bacon Bits.	FOOD
2305	Being emotionally and physically dominated by Gordon Ramsay.	FOOD
2306	A belly full of hard-boiled eggs.	FOOD
2307	Kale farts.	FOOD
2308	Clamping down on a gazelle's jugular and tasting its warm life waters.	FOOD
2309	A table for one at The Cheesecake Factory.	FOOD
2310	The hot dog I put in my vagina ten days ago.	FOOD
2311	The Dial-A-Slice Apple Divider from Williams-Sonoma.	FOOD
2312	Oreos for dinner.	FOOD
2313	A joyless vegan patty.	FOOD
2314	Soup that's better than pussy.	FOOD
2315	The Hellman's Mayonnaise Corporation.	FOOD
2316	Going vegetarian and feeling so great all the time.	FOOD
2317	Not knowing what to believe anymore about butter.	FOOD
2318	A sobering quantity of chili cheese fries.	FOOD
2319	Licking the cake batter off of grandma's fingers.	FOOD
2320	Real cheese flavor.	FOOD
2321	Swishing the wine around and sniffing it like a big fancy man.	FOOD
2322	Sucking down thousands of pounds of krill every day.	FOOD
2323	The inaudible screams of carrots.	FOOD
2324	Committing suicide at the Old Country Buffet.	FOOD
2325	What to do with all of this chocolate on my penis.	FOOD
2326	Father's forbidden chocolates.	FOOD
2327	Jizz Twinkies.	FOOD
2328	Tapping Serra Angel.	13PAX
2329	The gravity gun.	13PAX
2330	Never watching, discussing, or thinking about My Little Pony.	13PAX
2331	Reading the comments.	13PAX
2332	The Sarlacc.	13PAX
2333	Unlocking a new sex position.	13PAX
2334	Being an attractive elf trapped in an unattractive human's body.	13PAX
2335	Bowser's aching heart.	13PAX
2336	Charles Barkley Shut Up and Jam!	13PAX
2337	70,000 games sweating and farting inside an airtight steel dome.	13PAX
2338	The collective wail of every <i>Magic</i> player suddenly realizing that they've spent hundreds of dollars on pieces of cardboard.	13PAX
2339	Legendary Creature -- Robert Khoo.	13PAX
2340	Allowing nacho cheese to curdle in your beard while you creep in League of Legends.	13PAX
2341	Winning the approval of Cooking Mama that you never got from actual mama.	13PAX
2344	The boner hatch in the Iron Man suit.	13PAX
2345	Buying virtual clothes for a Sim family instead of real clothes for a real family.	13PAX
2346	An angry stone head that stomps on the floor every three seconds.	13PAX
2347	Offering sexual favors for an ore and a sheep.	13PAX
2348	Turn-of-the-century-sky racists.	13PAX
2349	Getting into a situation with an owlbear.	13PAX
2350	Grand Theft Auto: Fort Lauderdale.	13PAX
2351	Achieving the manual dexterity and tactical brilliance of a 12-year-old Korean boy.	13PAX
2352	The decade of legal inquests following a single hour of Grand Theft Auto.	13PAX
2353	SNES cartridge cleaning fluid.	13PAX
2354	Eating a pizza that's lying in the street to gain health.	13PAX
2355	Mario Kart rage.	13PAX
2356	A homemade, cum-stained <i>Star Trek</i> uniform.	13PAX
2357	Google Glass + e-cigarette: Ultimate Combo!	13PAX
2358	Yoshi's huge egg-laying cloaca.	13PAX
2359	A fully-dressed female videogame character.	13PAX
2360	Nude-modding Super Mario World.	13PAX
2361	A madman who lives in a policebox and kidnaps women.	13PAX
2362	Filling every pouch of a UtiliKilt&trade; with pizza.	13PAX
2363	The Cock Ring of Alacrity.	13PAX
2364	Rolling a D20 to save a failing marriage.	13PAX
2365	Getting bitten by a radioactive spider and then battling leukemia for 30 years.	GEEK
2366	Separate drinking fountains for dark elves.	GEEK
2367	Stuffing my balls into a Sega Genesis and pressing the power button.	GEEK
2368	Ser Jorah Mormont's cerulean-blue balls.	GEEK
2369	A grumpy old Harrison Ford who'd rather be doing anything else.	GEEK
2370	Taking 2d6 emotional damage.	GEEK
2371	KHAAAAAAAAAN!	GEEK
2372	Endless ninjas.	GEEK
2373	Demons and shit.	14PAX
2375	Collecting all seven power crystals.	14PAX
2376	Xena, Warrior Princess.	14PAX
2377	The old gods.	14PAX
2378	The Star Wars Universe.	14PAX
2379	The imagination of Peter Jackson.	14PAX
2380	Lagging out.	14PAX
2381	All of the good times and premium gaming entertainment available to you in the Kickstarter room.	14PAX
2382	Attacking from Kamchatka.	14PAX
2383	The pure, Zen-like state that exists between micro and macro.	14PAX
2384	Mistakenly hitting on a <i>League of Legends</i> statue.	14PAX
2385	A giant mechanical bird with a tragic backstory.	14PAX
2386	Whatever <i>Final Fantasy</i> bullshit happened this year.	14PAX
2387	Futuristic death sports.	14PAX
2388	Resurrecting an army of six million Jews and conquering Germany.	JEW
2389	The part of Anne Frank's diary where she talks about her vagina.	JEW
2390	Sacrificing Isaac to the Lord.	JEW
2391	The ethical implications of enjoying a Woody Allen film in light of the allegations against him.	JEW
2392	Chopping off a bit of the penis.	JEW
2393	Some kind of concentrated encampment for people.	JEW
2394	Pork products.	JEW
2395	Wandering the desert for 40 years.	JEW
2396	What it means to be a Jewish woman in contemporary society.	JEW
2397	Suddenly remembering that the Holocaust happened.	JEW
2398	Thy neighbor's wife.	JEW
2399	Holding up the line at Walgreens by trying to use an expired coupon.	JEW
2400	Demolishing that ass like a Palestinian village.	JEW
2401	Being chosen by God to win a free iPod Nano.	JEW
2402	A little bit of schmutz right there.	JEW
2403	Torturing Jews until they say they're not Jews anymore.	JEW
2404	A lifetime of internalized guilt.	JEW
2405	A three-foot-tall corned beef sandwich.	JEW
2406	Usury.	JEW
2407	Hiding from the Nazis.	JEW
2408	Bags of money.	JEW
2409	The blood of Christian babies.	JEW
2410	A headache that's definitely cancer.	JEW
2411	A big brain full of facts and sadness.	JEW
2412	Whoopi Goldberg.	JEW
2413	Whipping lower-class white men into a xenophobic frenzy.	PST45
2414	Extra rations for my little girl.	PST45
2415	Roaming through a wasteland of windblown trash and deserted highways.	PST45
2416	Drinking urine to survive.	PST45
2417	A legitimate reason to commit suicide.	PST45
2418	Burying my only son.	PST45
2419	Desperately hurling insults at Donald Trump as he absorbs them into his rapidly expanding body.	PST45
2420	Trying to remember what music was.	PST45
2421	Casual dismissiveness.	PST45
2422	Finding out that democracy might not be such a great idea.	PST45
2423	A father and son fighting each other over the last scrap of bread.	PST45
2424	Mild amusement.	PST45
2425	A back-alley abortion from a Mexican cyborg doctor.	PST45
2426	Rage.	PST45
2427	World Wards 3 through 5.	PST45
2428	President Donald Trump.	PST45
2429	Making Islam illegal.	PST45
2430	Trying to wake up from this nightmare.	PST45
2431	The purging of the disloyal.	PST45
2432	Nuclear winter.	PST45
2433	Bringing millions of dangerous, low-paying manufacturing jobs back to America.	PST45
2434	A gnawing sense of dread.	PST45
2435	Period globs.	.
2436	Always&reg; Infinity Extra Heavy Overnight Pads with Wings.	.
2437	Wringing out a sopping wet maxi pad in Donald Trump's mouth.	.
2438	Playing with my pussy while I watch TV.	.
2439	An emotionally draining friendship.	.
2440	Post-partum depression.	.
2441	Full bush.	.
2442	Drinking Beyonce's DivaCup and becoming immortal.	.
2443	Feeling lots of feelings.	.
2444	Carrying a fetus to term.	.
2445	Eating three sleeves of Chips Ahoy!	.
2446	Destroying a pair of underwear.	.
2447	Masturbating with a Sonicare.	.
2448	How bloody that dick's about to be.	.
2449	The vagina hole.	.
2450	Dancing carefree in white linen pants.	.
2451	Pussy lips of all shapes and sizes.	.
2452	Using a Smucker's Uncrustable&trade; as a maxi pad.	.
2453	Pulling out a never-ending tampon.	.
2454	Catching a whiff of my vag.	.
2455	A diverse group of female friends casually discussing the side effects of birth control.	.
2456	A woman president.	.
2457	Driving my daughter to her abortion.	.
2458	Feeling bloaty and crampy.	.
2459	Caribbean Jesus.	RJECT
2460	Corn.	RJECT
2461	Super yoga.	RJECT
2462	A sexy naked interactive theater thing.	RJECT
2463	Actually believing that the Bible happened.	RJECT
2464	A giant squid in a wedding gown.	RJECT
2465	A heart that is two sizes too small and that therefore cannot pump an adequate amount of blood.	RJECT
2466	Ejaculating a pound of tinsel.	RJECT
2467	Crawling into a vagina.	RJECT
2468	Faking a jellyfish sting so someone will pee on you.	RJECT
2469	My dick in your mouth.	RJECT
2470	Asshole pomegranates that are hard to eat.	RJECT
2471	The John D. and Catherine T. MacArthur Foundation.	RJECT
2472	Dividing by zero.	RJECT
2473	Becoming so rich that you shed your body and turn into vapor.	RJECT
2474	Playing an ocarina to summon Ultra-Congress from the sea.	RJECT
2475	Feeding a man a pie made of his own children.	RTAIL
2476	Ironically buying a trucker hat and then ironically being a trucker for 38 years.	RTAIL
2477	A teenage boy gunning for a handjob.	RTAIL
2478	Going too far with science and bad things happening.	SCIFI
2479	Frantically writing equations on a chalkboard.	SCIFI
2480	An alternate history where Hitler was gay but he still killed all those people.	SCIFI
2481	A hazmat suit full of farts.	SCIFI
2482	That girl from the Hungry Games.	SCIFI
2483	Funkified aliens from the planet Groovius.	SCIFI
2484	The ending of <i>Lost.</i>	SCIFI
2485	Vulcan sex-madness.	SCIFI
2486	Three boobs.	SCIFI
2487	A misty room full of glistening egg sacs.	SCIFI
2488	Cheerful blowjob robots.	SCIFI
2489	How great of a movie <i>Men in Black</i> was.	SCIFI
2490	A planet-devouring space worm named Rachel.	SCIFI
2491	Beep beep boop beep boop.	SCIFI
2492	Nine seasons of sexual tension with David Duchovny.	SCIFI
2493	Darmok and Jalad at Tanagra.	SCIFI
2494	A protagonist with no qualities.	SCIFI
2495	The dystopia we're living in right now.	SCIFI
2496	Cosmic bowling.	SCIFI
2497	Masturbating Yoda's leathery turtle-penis.	SCIFI
2498	Laying thousands of eggs in a man's colon.	SCIFI
2499	Trimming poop out of Chewbacca's butt hair.	SCIFI
2500	Sandwich.	RJCT2
2501	At least three ducks.	RJCT2
2502	Mushy tushy.	RJCT2
2503	Saving the Rainforest Cafe.	RJCT2
2504	Becoming engorged with social justice jelly and secreting a thinkpiece.	RJCT2
2505	That one leftover screw.	RJCT2
2506	Greg Kinnear's terrible lightning breath.	RJCT2
2507	Sir Thomas More's Fruitopia.&trade;	RJCT2
2508	Mr. and Mrs. Tambourine Man's jingle-jangle morning sex.	RJCT2
2509	The spooky skeleton under my skin.	RJCT2
2510	A double murder suicide barbeque.	RJCT2
2511	Sweating it out on the streets of a runaway American Dream.	RJCT2
2512	Disco Mussolini.	RJCT2
2513	That thing politicians do with their thumbs when they talk.	RJCT2
2514	These dolphins.	RJCT2
2515	A dick so big and so black that not even light can escape its pull.	RJCT2
2516	Being the absolute worst.	RJCT2
2517	A primordial soup and salad bar.	RJCT2
2518	Three hairs from the silver-golden head of Galadriel.	RJCT2
2519	A stack of bunnies in a trenchcoat.	RJCT2
2520	Mitt Romney's eight sons Kip, Sam, Trot, Fergis, Toolshed, Grisham, Hawkeye, and Thorp.	RJCT2
2521	Ringo Starr &amp; His All-Starr Band.	RJCT2
2522	The token lesbian.	RJCT2
2523	Water so cold it turned into a rock.	RJCT2
2524	Being knowledgeable in a narrow domain that nobody understands or cares about.	SCI
2525	A supermassive black hole.	SCI
2526	A 0.7 waist-to-hip ratio.	SCI
2527	The quiet majesty of the sea turtle.	SCI
2528	Photosynthesis.	SCI
2529	Getting really worried about global warming for a few seconds.	SCI
2530	Infinity.	SCI
2531	Reconciling quantum theory with general relativity.	SCI
2532	Driving into a tornado to learn about tornadoes.	SCI
2533	Explosive decompression.	SCI
2534	Oxytocin release via manual stimulation of the nipples.	SCI
2535	Developing secondary sex characteristics.	SCI
2536	David Attenborough watching us mate.	SCI
2537	Achieving reproductive success.	SCI
2538	Electroejaculating a capuchin monkey.	SCI
2539	Insufficient serotonin.	SCI
2540	Slowly evaporating.	SCI
2541	Failing the Turing test.	SCI
2542	Evolving a labyrinthe vagina.	SCI
2543	Fun and interesting facts about rocks.	SCI
2544	The Sun engulfing the Earth.	SCI
2545	3.7 billion years of evolution.	SCI
2546	A Pringles&reg; can full of screams.	RTPRD
2547	A framed photocopy of an oil painting of Paris, France.	RTPRD
2548	Buying the right toothbrush cup for my lifestyle.	RTPRD
2549	Shiny gadgets for sadness distraction.	RTPRD
2550	Saving 20% or more on khakis.	RTPRD
2551	How fun it is to eat Pringles&reg;.	RTPRD
2552	Refusing to go up a size.	RTPRD
2553	An exclusive partnership with Taylor Swift.	RTPRD
2554	An 800-foot-long pool noodle.	RTPRD
2555	Confusing possessions with accomplishments.	RTPRD
2556	Blood Pringles&reg;.	RTPRD
2557	Crunchy snacks for my big flappy mouth.	RTPRD
2558	A Pringle&reg;.	RTPRD
2559	Subsisting on tiny pizzas.	RTPRD
2560	Extracting the maximum amount of money from naive consumers.	RTPRD
2561	The obscene amount of money Cards Against Humanity is making by selling this game at Target.&reg;	RTPRD
2562	Gender-neutral toys that make children feel no emotions whatsoever.	RTPRD
2563	Getting eaten out in the family fitting room.	RTPRD
2564	Buying and returning clothes just to have someone to talk to.	RTPRD
2565	A marriage-destroying game of <i>The Resistance</i> .	TBLTP
2566	SIX GOD DAMN HOURS OF FUCKING DIPLOMACY.	TBLTP
2567	Condensing centuries of economic exploitation into 90 minutes of gaming fun.	TBLTP
2568	Spending 8 years in the Himalayas becoming a master of dice-rolling and resource allocation.	TBLTP
2569	A disappointing season of Tabletop that's just about tables.	TBLTP
2570	A zombie with a tragic backstory.	TBLTP
2571	A Wesley Crusher blow-up doll.	TBLTP
2572	The porn set that Tabletop is filmed on.	TBLTP
2573	An owlbear.	TBLTP
2574	The pooping position.	TBLTP
2575	A German-style board game where you invade Poland.	TBLTP
2576	Victory points.	TBLTP
2577	How bright the sun is.	WEED
2578	Grinning like an idiot.	WEED
2579	Smoking a blunt butt-ass naked.	WEED
2580	Forgetting to breathe and then dying.	WEED
2581	Dank ass cancer weed.	WEED
2582	Snoop Dogg.	WEED
2583	A whole cheese pizza just for me.	WEED
2584	Dicking around on the guitar for an hour.	WEED
2585	Cheesy crunchies.	WEED
2586	Whatever the fuck I was just talking about.	WEED
2587	Ancient aliens.	WEED
2588	Huge popcorn nugs of hairy alien weed.	WEED
2589	Too much edibles.	WEED
2590	An eight-foot man smoking a six-foot bong.	WEED
2591	Unbelievably soft carpet.	WEED
2592	Dropping stuff and knocking everything over.	WEED
2593	My own fingers.	WEED
2594	The banks, the media, the entire system, man.	WEED
2595	A sandwich with Cheetos in it!	WEED
2596	A bong rip so massive it restores justice to the kingdom.	WEED
2597	Being too high for airplane.	WEED
2598	Hot tub.	WEED
2599	Eating all the skin off a rotisserie chicken.	WEED
2600	Smoking a joint with former President Barack Obama.	WEED
2601	Getting high and watching <i>Planet Earth.</i>	WEED
2602	A fun, sexy time at the nude beach.	WWW
2603	A complete inability to understand anyone else's perspective.	WWW
2604	Three years of semen in a shoebox.	WWW
2605	A respectful discussion of race and gender on the Internet.	WWW
2606	Taking a shit while running at full speed.	WWW
2607	A night of Taco Bell and anal sex.	WWW
2608	Googling.	WWW
2609	Smash Mouth.	WWW
2610	A man from Craigslist.	WWW
2611	My browser history.	WWW
2612	Getting teabagged by a fifth grader in <i>Call of Duty.</i>	WWW
2613	My privileged white penis.	WWW
2614	Internet porn analysis paralysis.	WWW
2615	YouTube comments.	WWW
2616	Pretending to be black.	WWW
2617	That thing on the Internet everyone's talking about.	WWW
2618	Goats screaming like people.	WWW
2619	Destroying Dick Cheney's last horcrux.	WWW
2620	Game of Thrones spoilers.	WWW
2621	Cat massage.	WWW
2622	Matching with Mom on Tinder.	WWW
